Label,W3,W4
0,79.54,86.70
1,72.35,58.10
0,73.64,82.99
0,77.14,87.57
0,76.74,86.21
1,94.57,80.00
0,79.68,88.28
1,100.01,82.05
0,79.13,88.00
1,83.25,67.16
0,74.15,83.55
0,69.50,77.64
1,76.47,64.80
1,92.13,63.95
1,69.95,59.09
0,76.75,86.58
0,80.69,92.78
1,95.79,80.08
0,72.46,82.05
1,137.71,125.46
1,107.12,86.82
0,73.76,81.72
0,71.61,80.48
0,71.42,79.95
0,69.13,78.42
1,98.89,77.45
0,78.57,89.57
1,54.43,40.67
1,72.83,65.57
1,77.80,66.34
0,77.55,86.85
1,60.74,33.80
1,105.85,94.97
1,95.79,81.25
0,84.41,93.71
0,68.24,76.66
0,81.18,91.39
0,77.24,86.91
1,71.87,61.05
1,122.52,106.91
0,72.01,79.31
1,88.14,71.25
1,65.32,53.29
1,101.37,84.78
1,68.51,51.54
1,95.23,81.82
1,119.34,104.96
0,70.41,81.04
0,81.39,91.92
1,75.73,64.96
1,106.08,92.78
0,72.86,81.74
1,112.86,94.31
0,75.69,84.04
1,69.65,58.28
0,82.73,92.71
1,64.56,50.34
1,128.50,113.66
0,75.93,85.56
1,47.73,27.51
1,90.46,81.59
0,74.18,83.10
1,84.02,72.18
1,84.69,72.22
0,75.18,84.14
0,72.07,82.66
1,71.59,58.28
0,74.08,83.35
1,92.44,78.72
1,70.44,55.82
1,86.45,74.35
0,75.15,83.60
1,63.57,46.04
1,75.51,62.04
1,81.54,69.65
1,71.60,55.31
1,71.94,61.16
0,92.57,102.98
0,80.29,89.67
1,78.75,71.38
0,75.26,83.71
1,99.32,90.27
0,70.48,80.21
0,83.48,94.99
0,80.42,91.20
0,75.94,86.96
1,71.22,59.86
0,70.62,78.82
1,53.86,44.66
0,87.30,99.49
0,68.73,77.36
0,71.76,82.63
1,80.46,52.80
1,99.55,86.14
1,59.43,35.31
1,125.49,114.15
1,79.35,68.35
0,74.08,84.53
0,83.47,95.14
0,76.72,87.88
0,74.25,84.33
0,74.51,83.04
0,69.18,77.84
1,72.18,62.38
0,81.25,91.02
1,65.72,56.12
0,78.84,88.10
1,68.04,55.52
1,75.08,65.87
1,87.89,76.77
1,108.53,94.54
1,91.91,81.77
1,72.06,65.51
1,104.18,92.32
1,79.28,61.24
0,73.23,81.13
1,103.07,91.35
1,77.76,66.49
0,73.45,82.27
1,70.01,57.52
0,70.87,79.49
0,77.08,88.01
1,73.16,62.57
0,74.91,84.46
0,74.60,83.89
0,73.04,82.12
0,81.12,89.93
0,74.58,83.50
0,76.56,85.86
1,86.02,72.53
0,69.46,81.03
0,69.83,79.29
0,76.70,86.72
0,67.46,75.36
1,99.14,85.41
1,67.58,56.65
0,73.57,84.76
0,76.11,85.00
0,77.87,88.03
0,69.99,78.52
0,81.92,91.95
1,77.08,68.86
0,73.14,82.86
0,71.01,80.66
0,70.95,80.36
0,74.22,84.17
1,94.10,79.27
0,80.30,90.28
0,71.74,82.05
1,96.47,80.20
1,74.17,65.44
0,72.10,83.04
0,68.76,77.79
0,73.93,83.84
0,76.63,86.32
1,56.23,35.67
0,75.20,85.35
0,79.08,88.77
0,75.23,84.19
0,77.96,87.75
0,77.37,87.07
0,76.43,85.88
1,99.12,80.49
1,112.72,101.65
1,84.05,70.21
1,90.44,75.37
1,75.20,66.43
1,55.79,40.17
0,80.39,90.16
0,73.68,83.47
1,69.76,49.10
1,61.59,46.59
0,75.36,83.42
0,73.85,82.68
0,78.95,88.65
0,72.66,82.34
1,79.41,65.01
1,127.34,116.19
0,73.75,83.62
1,78.97,67.04
0,76.91,86.73
0,77.49,87.27
0,77.38,87.46
1,59.56,48.10
0,76.93,88.79
1,81.74,68.78
0,72.78,81.68
1,84.74,70.18
1,73.43,42.54
0,67.69,76.84
0,76.28,86.38
0,77.15,86.95
1,77.07,65.94
0,76.84,86.04
1,65.89,44.10
1,87.79,72.89
1,90.35,80.27
0,75.34,85.80
1,87.62,75.50
1,75.01,60.92
0,80.74,91.15
0,71.95,79.76
1,90.95,76.66
0,68.09,76.03
1,107.73,95.25
1,73.44,62.23
0,80.97,91.73
0,68.81,78.36
1,67.97,58.11
1,67.23,56.94
1,89.67,77.66
0,73.75,83.77
1,137.25,127.86
0,78.10,86.16
1,81.49,70.11
1,89.80,77.68
1,49.64,21.78
1,73.58,58.29
0,85.41,95.70
0,70.09,80.21
1,94.24,71.96
1,79.77,65.01
1,78.59,65.51
0,75.75,85.30
1,67.20,56.22
1,64.98,50.12
1,67.90,48.42
1,82.44,70.82
0,73.53,84.15
1,82.66,71.63
1,76.19,62.37
1,73.76,64.89
1,70.24,58.96
0,77.88,87.18
0,77.73,87.02
1,106.52,92.62
0,79.86,90.70
1,123.42,108.68
1,82.86,72.95
0,69.98,78.00
0,77.74,87.75
0,72.46,82.08
1,93.42,75.11
1,62.88,51.12
1,99.94,85.25
0,79.04,88.80
1,93.97,84.70
1,79.53,70.42
0,75.76,86.94
0,79.56,89.87
0,74.22,82.63
1,75.43,66.15
0,78.71,89.51
0,73.06,81.92
0,84.44,96.05
1,92.87,83.07
1,87.49,69.18
0,77.75,88.31
0,72.73,81.32
0,79.49,89.10
1,47.24,34.18
1,110.07,97.62
0,76.14,85.59
1,85.32,69.26
0,66.18,75.37
1,87.97,78.12
0,74.04,84.66
0,76.91,85.17
0,84.84,96.25
0,76.84,86.17
1,81.78,70.88
1,95.86,84.27
0,75.21,84.69
0,72.46,81.71
0,73.31,81.53
0,75.24,86.30
1,99.50,80.25
1,83.99,72.12
1,68.13,57.83
0,81.12,90.77
0,72.61,81.85
0,74.04,82.76
1,67.33,57.69
0,73.20,83.39
1,85.59,71.99
0,76.05,85.50
0,78.32,89.24
1,84.25,74.11
0,73.45,84.39
0,72.73,81.95
1,72.62,60.99
1,125.35,111.42
1,95.02,78.99
1,64.93,46.54
0,78.59,88.45
1,65.80,30.11
1,88.85,74.85
1,62.15,47.72
1,70.44,51.48
0,71.28,79.15
1,110.20,96.08
1,77.86,67.77
0,74.47,82.82
0,70.25,79.56
0,71.64,81.09
1,63.45,51.98
1,72.98,61.89
0,77.35,87.45
0,76.96,85.06
1,69.01,55.93
1,97.99,85.38
0,68.86,77.74
0,73.84,83.04
1,90.05,74.49
1,77.53,65.77
0,72.94,80.44
1,71.80,60.22
1,63.97,50.63
0,79.10,89.00
1,88.35,77.28
1,76.61,62.73
1,69.51,62.81
0,72.10,81.34
0,75.97,86.81
0,70.19,79.40
1,63.83,55.02
1,98.91,78.70
0,74.94,85.02
1,76.01,64.16
1,105.01,91.18
1,63.06,51.96
1,77.62,65.98
0,76.22,86.34
1,116.49,94.90
0,75.24,85.83
1,75.32,60.14
1,54.53,32.92
0,72.94,81.62
0,70.45,79.74
0,73.93,82.21
0,70.24,80.52
1,107.71,95.34
0,74.78,84.66
1,104.29,86.42
1,67.05,54.67
0,79.08,90.02
0,71.91,80.91
0,76.70,87.74
1,91.79,80.21
1,81.09,72.24
0,78.53,88.39
0,75.50,84.81
0,77.74,89.03
0,72.49,82.67
0,84.39,94.23
1,70.09,59.38
1,66.66,57.41
0,80.66,89.20
1,69.60,62.06
0,78.34,88.04
0,74.91,83.62
1,88.23,76.90
1,86.18,73.91
1,110.51,97.22
1,74.05,63.66
1,68.12,57.60
0,73.88,84.09
0,71.62,81.57
0,71.08,79.90
0,73.53,83.21
1,97.20,87.10
0,79.70,91.02
1,70.04,56.78
1,87.72,76.14
1,93.78,82.89
0,76.23,87.87
0,70.57,78.36
0,75.72,84.25
1,75.34,59.65
0,71.81,81.67
0,76.95,86.58
1,88.65,70.21
0,76.09,87.83
0,85.78,95.07
1,123.40,111.97
0,72.02,80.13
0,76.86,86.41
1,76.86,65.78
0,72.58,82.62
0,73.10,82.46
0,78.75,86.96
1,87.43,76.01
1,76.77,65.97
1,64.22,53.88
0,83.20,93.87
1,86.16,75.12
1,81.31,70.72
1,87.51,73.59
0,70.98,79.88
1,97.18,81.64
1,52.64,36.29
0,66.65,74.59
1,105.23,92.26
0,73.58,83.48
0,69.03,79.07
0,79.23,89.27
0,75.54,86.26
1,80.06,66.81
1,84.30,75.04
1,94.04,84.88
0,73.16,82.20
1,89.16,65.67
1,78.87,68.19
0,77.50,86.81
1,77.50,61.17
0,69.64,79.47
0,73.83,82.97
1,81.49,71.44
1,82.67,69.35
0,75.95,86.15
0,78.20,87.90
1,103.52,89.90
1,124.69,111.22
1,70.68,62.52
1,98.59,83.08
1,58.74,44.80
0,72.40,81.73
0,74.18,84.55
1,62.96,53.16
1,99.39,87.59
0,74.42,81.09
0,80.48,90.39
0,77.42,85.92
1,72.41,57.32
0,78.39,87.28
1,81.47,70.16
0,66.50,74.86
0,79.64,90.31
0,75.27,83.26
0,78.55,87.94
1,71.19,56.81
1,69.21,55.84
0,76.29,86.49
0,81.16,90.15
0,71.94,80.51
1,97.61,84.77
1,65.35,53.40
1,62.51,52.65
1,88.75,74.70
0,76.02,85.47
1,59.76,42.60
0,74.98,85.80
0,77.24,86.74
1,67.82,57.77
1,100.86,86.64
0,78.62,88.50
1,114.44,104.59
1,84.74,76.50
0,72.68,83.26
1,95.76,82.40
0,78.76,89.71
1,50.87,25.72
0,75.42,84.44
0,71.05,80.58
0,70.18,81.66
0,72.91,82.58
0,82.85,92.13
1,68.19,55.77
0,67.66,76.66
1,64.44,54.25
1,100.12,83.76
1,77.23,62.19
0,76.62,87.16
0,74.73,83.74
0,77.25,87.77
0,87.65,99.67
1,82.32,56.72
0,80.58,90.39
1,115.49,102.41
0,69.60,77.90
1,76.13,67.31
0,69.01,77.30
0,72.43,81.73
1,79.39,70.72
0,83.30,91.91
0,72.83,83.24
0,81.30,89.78
0,81.27,89.67
0,71.74,81.10
1,116.78,106.21
0,72.24,80.12
1,106.61,89.33
1,104.61,97.16
0,73.99,82.87
0,70.05,77.99
1,67.50,56.35
1,121.38,107.18
0,68.78,76.69
1,76.50,67.15
1,86.30,75.78
0,72.44,82.27
1,86.53,75.00
1,89.67,79.83
0,81.04,90.85
1,59.88,43.03
0,77.16,86.75
1,66.20,56.19
0,72.57,84.73
0,76.16,84.55
0,80.11,90.62
0,71.97,81.31
0,73.63,83.62
1,77.79,64.62
1,102.37,77.45
1,87.46,78.08
0,79.30,89.30
1,81.60,69.11
1,89.19,75.72
0,78.24,87.52
1,95.59,84.12
1,73.40,65.03
1,92.35,77.40
0,69.35,77.33
0,73.57,83.03
1,108.46,96.87
1,87.36,74.01
0,75.15,85.36
1,104.68,89.28
1,75.24,63.98
0,77.68,87.81
0,73.15,81.50
0,71.23,80.27
0,75.67,84.87
0,84.27,95.37
0,75.39,85.34
0,72.10,83.39
1,84.01,72.05
0,72.63,81.49
0,81.27,90.76
1,78.23,67.89
1,142.50,123.67
1,90.46,75.15
1,109.10,90.02
0,76.32,84.98
0,73.54,82.81
0,71.62,77.89
1,65.61,43.66
0,79.92,90.07
1,85.76,75.36
1,57.33,44.50
0,69.94,79.69
0,83.12,92.27
1,80.39,66.47
1,104.16,85.86
0,72.74,83.66
0,88.74,99.92
0,78.01,86.99
1,97.34,85.77
1,42.18,16.63
1,90.28,81.48
1,65.52,49.65
1,43.25,13.77
1,65.59,56.23
0,75.48,84.01
1,87.76,75.65
1,79.21,69.30
1,73.42,63.04
1,58.44,41.74
1,56.56,47.02
1,76.41,62.22
0,75.52,86.34
1,112.06,97.88
1,78.90,65.33
1,111.72,97.33
1,84.71,70.71
0,77.86,87.83
1,71.96,61.43
1,91.96,79.27
0,76.39,86.09
0,75.46,85.40
0,78.09,86.74
0,79.80,88.97
1,100.62,87.64
0,72.99,81.52
0,74.50,84.27
0,85.94,98.14
1,96.23,82.90
1,55.73,39.59
1,52.13,39.64
1,88.33,77.33
0,73.13,81.45
1,115.11,101.79
1,144.13,127.47
0,75.27,84.74
0,74.31,81.86
1,106.99,93.52
1,83.57,69.79
0,68.41,75.15
1,54.11,36.46
0,72.09,81.92
1,89.20,80.06
1,72.91,64.32
0,69.18,78.43
1,91.47,82.04
0,70.77,79.76
1,117.30,92.24
1,90.58,75.90
1,86.69,71.08
0,76.97,87.02
0,72.19,81.21
1,149.19,135.07
1,69.01,54.34
1,76.85,64.67
0,73.61,83.38
0,74.26,82.55
1,87.60,75.72
0,77.97,87.68
0,73.79,83.41
1,67.47,54.93
1,70.94,60.48
1,61.91,51.44
0,72.04,82.16
1,87.67,72.82
1,68.53,56.72
0,75.80,85.39
0,76.29,85.81
0,74.03,83.17
1,72.65,58.31
1,100.25,89.28
0,72.21,81.65
0,75.61,85.70
0,72.84,82.22
0,83.33,93.74
1,78.19,66.85
1,105.32,89.35
0,74.09,84.04
1,93.14,76.20
1,96.70,85.76
0,69.46,79.57
0,69.09,79.40
1,87.06,76.88
0,80.45,89.55
1,61.38,45.78
0,71.22,81.23
1,67.50,58.13
1,48.14,21.39
0,77.66,86.80
0,77.86,87.68
1,101.96,85.39
0,76.10,88.04
0,70.64,78.89
1,73.98,62.94
0,70.38,80.71
0,73.04,82.20
0,73.81,84.14
0,75.34,83.51
1,85.39,74.27
0,72.81,82.56
1,100.48,76.53
0,75.46,85.62
0,77.25,85.92
1,85.43,72.84
1,85.83,74.48
0,79.50,91.10
0,77.88,87.41
1,101.36,89.19
0,77.83,88.11
0,76.31,86.32
1,109.66,92.86
1,110.80,96.06
1,91.35,77.43
0,75.29,86.88
1,77.25,68.45
1,111.12,94.72
1,100.61,88.18
0,77.13,88.26
1,57.65,44.90
0,72.51,80.95
0,77.42,86.48
0,83.39,93.90
0,78.21,89.31
0,77.96,87.49
0,82.40,92.44
0,72.66,81.03
0,73.17,82.14
0,83.55,91.95
0,79.06,89.13
0,77.81,88.06
0,73.10,82.46
1,77.81,66.77
1,73.26,64.19
1,75.80,62.15
0,73.65,84.87
1,101.99,87.37
0,76.97,86.61
0,75.35,84.22
0,75.11,84.24
0,84.65,95.71
1,67.81,45.09
1,135.87,120.42
1,78.68,67.89
0,73.92,83.48
1,113.32,100.05
0,81.33,90.79
0,65.49,74.51
0,83.63,91.67
1,103.92,90.03
0,78.16,88.18
1,75.82,66.06
1,80.05,65.60
0,72.42,81.04
0,80.11,87.98
0,78.05,86.90
0,74.60,85.16
1,121.28,107.22
1,117.60,105.20
1,87.81,78.62
1,71.20,59.12
0,77.56,87.97
1,115.63,99.40
0,76.39,84.83
0,74.50,84.50
1,70.49,61.64
1,75.31,53.95
0,74.25,84.04
0,72.78,81.87
1,83.45,74.88
1,87.45,75.14
1,122.80,110.46
1,107.76,97.27
0,67.74,76.68
1,72.72,57.75
0,71.59,81.45
1,58.96,48.85
1,94.33,77.09
1,59.43,49.14
1,100.93,88.08
1,74.75,50.26
0,75.74,86.27
0,79.79,89.88
1,55.94,33.46
0,80.39,90.00
0,73.98,84.89
1,79.89,63.09
1,86.26,76.73
1,79.04,64.81
1,68.36,55.45
0,71.80,81.42
1,80.07,65.60
0,71.49,82.14
0,76.79,86.04
1,92.50,71.02
1,64.33,56.26
1,97.08,86.22
1,109.62,99.51
1,77.18,68.41
0,75.17,85.96
1,90.84,66.58
0,70.98,81.43
1,57.24,37.99
0,71.95,80.72
0,74.11,80.98
0,70.17,79.39
1,47.13,32.38
0,73.23,82.78
1,85.81,67.19
1,94.13,81.58
1,70.42,63.00
0,75.56,84.23
0,79.57,90.29
1,99.56,77.25
1,109.98,95.77
1,67.53,58.59
1,72.46,61.92
0,76.89,84.67
1,70.21,60.81
0,71.78,80.70
0,79.18,90.09
1,82.40,71.15
0,75.16,84.59
1,79.94,65.06
1,92.06,75.55
1,101.97,84.57
1,159.45,144.71
0,77.22,85.83
1,81.11,69.10
0,81.47,89.30
1,89.74,77.92
0,84.02,94.21
0,66.67,74.98
0,80.95,91.81
1,69.64,59.86
1,81.87,67.50
1,70.23,60.77
1,112.80,96.66
0,78.08,88.33
0,74.85,83.05
0,74.47,83.88
0,73.69,82.57
0,87.40,100.21
1,101.69,84.96
0,86.04,97.27
0,74.12,83.25
0,77.96,87.56
1,68.63,49.87
1,79.86,71.55
0,71.63,81.21
1,82.03,70.10
1,76.23,52.81
1,65.91,47.65
1,146.93,127.03
0,71.63,82.34
0,70.94,80.10
1,64.58,55.13
0,73.01,81.87
1,102.04,86.50
1,79.49,65.22
0,74.81,83.18
1,70.09,58.74
1,81.03,71.70
1,90.01,77.00
0,73.01,82.31
1,80.49,67.69
0,68.15,76.42
1,79.93,69.57
0,76.85,84.82
0,73.91,83.76
1,104.34,88.76
0,66.65,74.83
0,82.01,92.74
1,83.48,73.14
0,74.24,84.00
1,76.19,65.53
1,68.68,54.97
1,93.61,78.03
1,70.71,57.01
1,54.76,36.37
0,74.97,84.63
1,57.11,49.93
0,72.64,81.81
0,78.32,88.75
0,78.85,87.59
1,88.03,72.77
1,88.03,79.81
1,66.15,54.33
1,65.88,55.87
1,83.56,72.93
0,83.64,93.47
1,71.82,56.24
0,73.99,82.60
0,73.27,82.71
0,80.79,90.86
1,103.35,90.43
0,75.75,84.22
1,82.21,64.07
1,96.88,85.72
0,73.64,83.35
0,77.61,87.40
0,73.94,85.44
0,73.61,82.01
1,80.64,69.42
0,81.52,91.65
1,66.74,48.24
1,72.07,55.85
1,66.31,54.42
1,46.57,29.29
1,130.17,110.91
0,77.00,87.28
0,79.22,88.97
0,74.51,85.42
1,105.24,90.62
1,77.74,65.14
1,91.40,78.99
0,71.53,81.74
0,78.29,87.40
0,74.60,84.06
0,71.86,82.88
0,77.04,85.68
0,78.32,86.41
0,75.97,85.96
0,68.86,77.89
0,79.04,88.97
0,77.12,86.06
0,73.11,83.95
1,73.77,59.05
1,95.46,84.40
1,68.89,56.53
0,68.81,78.41
0,75.83,85.68
0,75.41,86.09
1,93.66,79.30
0,73.42,82.47
0,76.59,85.48
1,71.72,58.88
0,77.36,87.81
0,73.28,83.05
1,69.59,60.26
0,76.43,86.29
1,79.92,67.34
1,71.69,60.76
0,77.04,88.74
0,68.71,76.39
0,84.76,95.88
1,79.26,63.50
0,81.39,91.71
1,71.50,60.14
0,80.75,91.39
1,66.12,52.85
1,68.99,55.80
1,72.87,61.10
1,82.25,70.16
0,76.85,85.36
1,61.44,42.98
0,75.90,85.84
1,132.48,120.04
0,69.86,79.67
0,77.58,86.68
0,68.75,77.30
1,69.81,55.90
0,76.98,85.41
1,74.42,63.51
0,77.12,86.18
1,97.37,85.68
1,93.04,78.35
0,71.09,81.07
0,77.39,86.48
0,74.42,83.77
1,63.83,48.53
0,71.97,79.95
0,81.20,90.22
0,72.22,84.18
1,104.11,87.68
1,74.17,61.27
1,48.34,35.71
1,75.07,63.78
0,78.52,88.32
1,89.73,77.31
0,68.85,77.88
0,72.14,82.52
0,80.95,92.32
1,66.22,56.25
0,71.53,81.62
1,109.53,99.11
1,104.75,81.16
0,78.79,88.86
1,59.42,51.47
0,76.10,85.85
1,71.09,50.91
0,74.97,84.08
1,73.38,58.52
0,76.09,85.48
1,100.82,90.77
1,90.23,73.16
1,62.81,53.42
0,78.24,88.05
0,75.14,85.29
1,87.27,76.52
0,77.59,86.52
0,78.34,88.93
1,89.99,76.18
1,62.05,47.78
1,83.28,57.55
1,61.84,49.69
1,75.73,63.10
0,81.62,90.65
0,70.00,79.71
0,79.89,90.67
1,103.17,93.20
1,73.84,56.20
0,74.96,84.47
0,71.32,80.60
0,77.18,87.76
0,73.48,83.02
0,70.71,79.18
1,85.95,69.94
1,97.94,83.78
0,70.27,78.39
0,72.42,80.60
0,76.61,85.31
1,110.97,97.89
0,80.79,90.58
0,78.61,89.87
1,118.33,100.04
1,77.88,61.57
1,64.26,51.50
1,58.88,47.91
1,96.92,86.93
1,72.67,61.68
1,99.83,88.11
0,81.27,91.23
1,98.81,85.56
1,50.30,34.99
0,74.98,85.21
1,100.48,83.75
0,77.63,88.28
1,113.36,97.80
1,93.68,72.40
0,78.26,87.94
1,70.29,58.89
0,71.33,80.62
0,68.84,77.78
1,68.20,54.19
0,77.18,86.99
0,74.54,83.42
0,74.69,83.14
1,96.86,88.20
0,78.92,89.01
1,60.71,49.68
0,77.28,87.60
1,110.27,98.11
0,68.42,77.69
0,74.11,83.33
1,77.46,53.13
1,73.52,60.74
1,87.18,70.24
0,80.87,90.80
0,76.89,86.60
1,53.11,43.90
0,68.36,77.36
1,67.60,56.67
1,83.58,74.24
0,72.93,82.60
0,69.61,78.26
0,80.78,91.23
0,76.74,87.16
1,92.10,76.96
0,71.33,80.90
1,105.06,89.38
1,65.88,56.39
1,59.21,45.31
0,77.50,86.83
1,100.66,83.22
1,101.80,82.26
1,91.70,76.55
0,76.94,85.66
0,82.34,91.59
0,75.14,83.67
0,88.64,99.12
1,96.67,83.71
1,147.03,135.89
0,77.16,86.64
1,73.80,60.74
1,72.26,61.68
1,90.64,73.99
1,79.48,69.01
1,104.80,87.22
1,70.92,55.66
0,69.09,77.84
0,76.33,86.13
1,87.45,77.12
1,96.61,84.78
0,76.88,86.84
1,117.12,105.19
0,75.74,85.35
1,65.22,55.13
0,72.60,80.72
1,107.31,92.49
1,69.49,57.70
0,81.07,91.97
1,116.89,98.34
1,68.59,54.39
0,78.05,89.68
1,82.56,64.89
1,93.29,79.95
0,79.87,89.45
0,74.96,82.86
1,74.98,64.79
0,72.64,82.23
1,60.86,46.57
1,126.65,111.10
1,92.23,82.96
0,73.01,82.65
1,85.75,76.18
1,79.44,66.91
1,92.79,80.07
1,76.10,63.38
1,61.68,45.41
0,76.43,86.65
0,71.39,79.63
1,75.19,62.91
0,76.92,86.28
1,91.70,78.82
0,71.51,80.51
0,78.65,88.88
0,71.31,80.12
0,73.45,82.70
1,164.58,145.89
0,73.53,84.14
1,87.99,73.24
0,70.24,78.10
0,70.43,77.40
0,73.36,81.69
1,72.05,59.19
1,122.97,102.34
1,68.68,57.81
1,78.93,64.14
1,84.44,70.01
0,77.08,88.62
0,81.83,92.78
0,78.64,89.84
0,72.56,83.40
0,78.28,89.36
0,71.47,80.78
1,97.30,80.60
0,73.75,83.20
1,66.41,53.79
0,74.05,85.66
1,110.37,95.88
1,63.30,50.68
1,94.22,81.09
1,66.19,55.16
1,71.95,60.83
1,120.50,107.83
1,73.08,53.16
1,79.85,64.68
0,79.73,90.13
1,67.04,58.31
1,73.66,62.66
0,83.22,94.29
1,85.54,73.40
0,76.37,85.53
0,73.71,81.84
1,80.63,70.28
0,79.50,89.65
0,71.34,80.52
0,75.49,86.26
0,77.27,87.94
0,76.41,85.85
0,75.71,86.29
1,94.61,84.62
0,83.36,93.64
0,69.25,78.64
0,77.36,87.00
0,71.83,80.52
1,66.84,56.36
1,123.82,109.21
0,74.02,84.48
0,73.49,83.34
0,68.58,77.93
0,77.75,87.01
0,73.57,82.29
1,102.38,89.06
0,77.77,88.68
0,67.41,75.21
0,79.66,90.44
0,78.69,88.45
1,101.89,86.76
0,73.59,82.34
0,74.37,82.55
1,88.55,61.08
1,70.85,57.00
0,73.09,82.09
0,77.34,86.10
0,70.80,80.44
0,77.10,85.73
1,56.29,42.38
0,74.71,87.86
0,80.72,88.27
0,74.66,83.29
0,70.33,80.28
0,75.53,84.63
0,75.81,86.76
1,107.38,91.26
1,86.13,74.81
1,73.98,60.61
1,83.71,62.35
1,95.22,82.78
1,139.40,123.32
0,76.21,87.25
0,70.46,80.08
1,63.26,49.73
1,94.44,83.01
0,82.45,95.10
0,73.79,82.36
0,79.35,88.30
0,71.19,80.67
1,81.62,61.89
1,73.19,58.01
0,79.69,91.20
1,64.72,54.68
0,83.67,93.89
0,68.34,76.30
0,72.95,81.85
1,75.69,58.88
0,80.63,91.63
1,76.47,64.48
0,75.67,85.57
1,65.20,46.77
1,31.84,11.40
0,71.42,79.73
0,72.96,81.65
0,71.49,82.05
1,71.39,61.62
0,76.43,86.15
1,72.22,46.39
1,68.72,54.68
1,79.07,64.55
0,83.05,93.60
1,110.11,95.49
1,74.07,66.38
0,72.82,82.20
0,74.15,83.94
1,114.31,102.41
0,72.18,82.64
1,73.99,57.15
1,92.41,77.29
0,79.41,88.10
0,73.73,83.25
1,85.15,76.66
1,52.71,40.33
1,72.10,57.88
0,74.37,82.98
1,65.06,54.15
0,74.33,83.23
1,87.68,74.73
1,75.02,61.58
1,107.98,95.38
1,72.53,58.56
0,65.25,73.96
0,82.76,91.42
1,76.91,64.61
1,87.75,75.09
1,87.53,75.22
0,69.40,77.25
1,66.98,49.86
1,74.17,64.16
1,121.03,108.85
1,54.60,36.15
0,72.00,81.12
1,135.74,120.31
1,80.92,70.65
1,106.80,95.86
1,77.35,57.10
0,79.92,90.09
0,76.42,85.50
1,83.64,73.40
0,76.07,85.93
1,56.43,37.43
1,107.21,90.68
0,73.93,83.04
0,71.68,80.67
0,71.95,81.08
1,85.09,71.24
1,83.44,72.76
1,89.31,79.73
0,74.93,83.16
1,81.00,68.70
1,72.72,63.92
0,76.86,85.05
0,79.03,89.00
0,72.31,82.31
1,110.34,98.44
0,77.59,88.77
0,72.98,80.83
0,69.95,79.77
1,62.88,44.34
1,91.07,80.49
0,72.96,82.06
0,82.10,90.46
0,75.57,85.74
1,58.56,49.71
1,86.73,74.13
0,74.17,84.03
1,87.39,74.27
0,72.61,83.50
1,70.45,55.58
0,76.06,85.82
0,68.71,77.31
0,69.19,77.92
0,81.16,90.53
1,58.71,49.56
1,127.41,108.87
0,77.11,86.64
0,73.58,83.10
0,73.80,84.10
0,74.97,84.21
1,97.50,83.54
1,88.74,68.70
1,119.35,102.89
0,71.24,79.98
0,75.58,85.18
0,79.08,89.75
1,85.87,76.60
0,73.68,82.07
1,84.91,72.73
0,72.98,81.98
0,74.01,83.94
1,84.46,72.51
0,74.60,84.23
0,67.90,77.19
1,84.02,70.99
1,86.41,68.17
1,91.44,79.29
1,90.07,78.54
0,72.83,81.31
1,92.69,81.26
1,131.51,115.44
1,77.98,68.92
1,76.65,62.01
0,76.23,85.89
1,110.16,95.33
1,59.58,45.48
0,78.70,88.14
0,79.43,88.60
0,77.05,87.20
1,105.04,89.38
1,74.41,60.94
0,74.88,85.84
0,62.19,70.68
1,113.54,82.74
1,96.21,84.36
0,69.24,79.00
0,74.73,84.15
1,147.17,123.89
1,48.56,35.94
0,81.59,91.54
1,78.28,67.94
1,77.78,66.54
0,81.79,92.19
1,41.84,16.41
1,79.73,69.61
1,91.46,77.62
0,76.60,86.28
0,79.51,89.36
0,75.09,84.62
1,77.35,64.45
1,106.00,88.99
0,76.35,87.28
1,80.08,71.03
1,77.18,64.76
1,105.94,94.46
1,77.68,64.21
0,83.85,93.39
1,116.87,106.33
0,82.08,89.57
1,83.51,75.11
1,72.95,61.43
0,76.05,85.79
0,76.73,87.26
0,74.30,84.78
0,80.19,91.42
1,109.46,96.54
0,82.52,93.62
1,127.64,112.83
1,78.01,66.99
0,78.65,89.54
0,73.49,83.17
0,76.78,87.63
1,86.03,76.63
1,71.91,62.91
0,74.66,84.06
0,74.59,83.54
0,74.40,83.22
0,72.78,81.64
0,70.77,80.06
1,96.28,83.47
1,72.31,63.46
0,76.81,84.56
1,153.39,136.69
0,76.41,87.13
0,76.96,87.51
1,70.97,58.26
1,89.32,76.15
1,78.92,68.94
1,73.45,52.44
1,111.85,99.53
0,81.63,93.00
0,75.47,85.50
0,74.07,84.16
0,73.80,84.50
1,61.14,53.95
0,74.30,83.42
1,82.66,69.99
1,75.85,59.71
1,108.68,95.52
0,70.81,81.21
0,71.76,80.97
0,81.70,92.38
1,58.62,41.45
0,79.11,89.89
0,68.44,75.29
1,61.65,52.54
0,75.49,85.97
0,76.16,85.76
1,106.94,82.74
0,71.58,79.95
0,78.67,88.62
1,84.27,64.87
0,78.28,87.22
0,73.37,83.58
0,74.07,83.40
1,118.64,107.95
1,108.07,93.69
1,94.10,81.91
0,75.47,85.28
1,63.89,52.33
1,114.13,98.70
1,95.48,81.06
0,68.84,78.28
